01. Ano,02. Nome País (Europa),03. Nome Região (Portugal),04. Âmbito Geográfico,05. Indicador,06. Escala,07. Símbolo,08. Valor
1999,,Fornos de Algodres,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,64.1
1999,,Freixo de Espada à Cinta,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,72.0
1999,,Fronteira,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,64.4
1999,,Funchal,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,45.7
1999,,Fundão,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,62.3
1999,,Gavião,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,90.9
1999,,Góis,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,79.6
1999,,Golegã,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,56.5
1999,,Gondomar,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,39.4
1999,,Gouveia,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,67.7
1999,,Grândola,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,55.8
1999,,Guarda,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,53.3
1999,,Guimarães,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,43.4
1999,,Horta,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,49.9
1999,,Idanha-a-Nova,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,97.5
1999,,Ílhavo,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,43.6
1999,,Lagoa,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,47.2
1999,,Lagoa [R.A.A.],Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,52.5
1999,,Lagos,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,52.3
1999,,Lajes das Flores,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,55.4
1999,,Lajes do Pico,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,53.0
1999,,Lamego,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,52.1
1999,,Leiria,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,45.4
1999,,Lisboa,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,57.7
1999,,Loulé,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,51.9
1999,,Loures,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,39.9
1999,,Lourinhã,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,51.4
1999,,Lousã,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,48.2
1999,,Lousada,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,46.2
1999,,Mação,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,89.6
1999,,Macedo de Cavaleiros,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,57.8
1999,,Machico,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,47.8
1999,,Madalena,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,54.8
1999,,Mafra,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,46.3
1999,,Maia,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,38.9
1999,,Mangualde,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,57.4
1999,,Manteigas,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,54.6
1999,,Marco de Canaveses,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,49.0
1999,,Marinha Grande,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,42.7
1999,,Marvão,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,71.7
1999,,Matosinhos,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,39.6
1999,,Mealhada,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,49.1
1999,,Mêda,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,72.0
1999,,Melgaço,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,67.0
1999,,Mértola,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,75.9
1999,,Mesão Frio,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,51.7
1999,,Mira,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,51.4
1999,,Miranda do Corvo,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,50.8
1999,,Miranda do Douro,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,59.6
1999,,Mirandela,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,54.8
1999,,Mogadouro,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,60.2
1999,,Moimenta da Beira,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,60.9
1999,,Moita,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,42.5
1999,,Monção,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,58.4
1999,,Monchique,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,64.1
1999,,Mondim de Basto,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,58.3
1999,,Monforte,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,65.7
1999,,Montalegre,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,66.3
1999,,Montemor-o-Novo,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,61.8
1999,,Montemor-o-Velho,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,53.3
1999,,Montijo,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,47.9
1999,,Mora,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,68.6
1999,,Mortágua,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,49.3
1999,,Moura,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,61.7
1999,,Mourão,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,65.4
1999,,Murça,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,58.1
1999,,Murtosa,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,61.0
1999,,Nazaré,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,46.7
1999,,Nelas,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,53.4
1999,,Nisa,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,82.6
1999,,Nordeste,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,60.0
1999,,Óbidos,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,52.4
1999,,Odemira,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,60.0
1999,,Odivelas,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,35.2
1999,,Oeiras,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,40.4
1999,,Oleiros,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,72.9
1999,,Olhão,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,49.0
1999,,Oliveira de Azeméis,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,44.2
1999,,Oliveira de Frades,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,58.2
1999,,Oliveira do Bairro,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,52.8
1999,,Oliveira do Hospital,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,58.7
1999,,Ourém,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,55.6
1999,,Ourique,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,69.0
1999,,Ovar,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,44.0
1999,,Paços de Ferreira,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,43.4
1999,,Palmela,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,44.7
1999,,Pampilhosa da Serra,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,82.9
1999,,Paredes,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,42.7
1999,,Paredes de Coura,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,60.1
1999,,Pedrógão Grande,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,75.8
1999,,Penacova,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,51.6
1999,,Penafiel,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,47.4
1999,,Penalva do Castelo,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,63.4
1999,,Penamacor,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,92.7
1999,,Penedono,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,66.8
1999,,Penela,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,62.5
1999,,Peniche,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,47.7
1999,,Peso da Régua,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,49.4
1999,,Pinhel,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,61.6
1999,,Pombal,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,54.4
1999,,Ponta Delgada,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,50.2
1999,,Ponta do Sol,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,63.3
1999,,Ponte da Barca,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,58.5
1999,,Ponte de Lima,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,53.9
1999,,Ponte de Sor,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,61.0
1999,,Portalegre,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,53.3
1999,,Portel,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,60.3
1999,,Portimão,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,48.6
1999,,Porto,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,49.0
1999,,Porto de Mós,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,50.4
1999,,Porto Moniz,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,65.2
1999,,Porto Santo,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,42.6
1999,,Póvoa de Lanhoso,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,54.3
1999,,Póvoa de Varzim,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,44.4
1999,,Povoação,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,61.6
1999,,Proença-a-Nova,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,73.6
1999,,Redondo,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,59.6
1999,,Reguengos de Monsaraz,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,60.4
1999,,Resende,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,61.0
1999,,Ribeira Brava,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,58.5
1999,,Ribeira de Pena,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,61.3
1999,,Ribeira Grande,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,61.6
1999,,Rio Maior,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,50.7
1999,,Sabrosa,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,58.8
1999,,Sabugal,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,88.9
1999,,Salvaterra de Magos,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,48.7
1999,,Santa Comba Dão,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,53.8
1999,,Santa Cruz,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,46.7
1999,,Santa Cruz da Graciosa,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,63.0
1999,,Santa Cruz das Flores,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,51.4
1999,,Santa Maria da Feira,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,41.7
1999,,Santa Marta de Penaguião,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,52.3
1999,,Santana,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,55.3
1999,,Santarém,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,52.7
1999,,Santiago do Cacém,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,48.2
1999,,Santo Tirso,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,43.8
1999,,São Brás de Alportel,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,56.2
1999,,São João da Madeira,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,42.8
1999,,São João da Pesqueira,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,59.7
1999,,São Pedro do Sul,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,62.3
1999,,São Roque do Pico,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,58.3
1999,,São Vicente,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,59.6
1999,,Sardoal,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,69.3
1999,,Sátão,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,61.9
1999,,Seia,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,54.3
1999,,Seixal,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,36.4
1999,,Sernancelhe,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,59.5
1999,,Serpa,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,60.5
1999,,Sertã,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,67.6
1999,,Sesimbra,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,45.2
1999,,Setúbal,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,43.2
1999,,Sever do Vouga,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,51.6
1999,,Silves,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,56.5
1999,,Sines,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,44.8
1999,,Sintra,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,39.5
1999,,Sobral de Monte Agraço,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,50.4
1999,,Soure,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,58.3
1999,,Sousel,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,68.4
1999,,Tábua,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,66.2
1999,,Tabuaço,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,63.0
1999,,Tarouca,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,55.7
1999,,Tavira,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,55.9
1999,,Terras de Bouro,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,59.2
1999,,Tomar,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,56.5
1999,,Tondela,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,58.2
1999,,Torre de Moncorvo,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,69.6
1999,,Torres Novas,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,53.0
1999,,Torres Vedras,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,49.6
1999,,Trancoso,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,67.6
1999,,Trofa,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,40.3
1999,,Vagos,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,50.5
1999,,Vale de Cambra,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,48.5
1999,,Valença,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,54.6
1999,,Valongo,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,38.1
1999,,Valpaços,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,62.0
1999,,Velas,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,54.2
1999,,Vendas Novas,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,47.5
1999,,Viana do Alentejo,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,67.0
1999,,Viana do Castelo,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,47.4
1999,,Vidigueira,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,66.4
1999,,Vieira do Minho,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,57.1
1999,,Vila da Praia da Vitória,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,49.2
1999,,Vila de Rei,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,89.6
1999,,Vila do Bispo,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,55.3
1999,,Vila do Conde,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,42.9
1999,,Vila do Porto,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,50.4
1999,,Vila Flor,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,56.6
1999,,Vila Franca de Xira,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,38.0
1999,,Vila Franca do Campo,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,59.0
1999,,Vila Nova da Barquinha,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,48.2
1999,,Vila Nova de Cerveira,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,57.1
1999,,Vila Nova de Famalicão,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,41.7
1999,,Vila Nova de Foz Côa,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,65.4
1999,,Vila Nova de Gaia,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,40.9
1999,,Vila Nova de Paiva,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,64.7
1999,,Vila Nova de Poiares,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,55.2
1999,,Vila Pouca de Aguiar,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,56.1
1999,,Vila Real,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,46.7
1999,,Vila Real de Santo António,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,48.6
1999,,Vila Velha de Ródão,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,87.5
1999,,Vila Verde,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,54.0
1999,,Vila Viçosa,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,50.4
1999,,Vimioso,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,66.7
1999,,Vinhais,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,66.7
1999,,Viseu,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,47.8
1999,,Vizela,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,41.7
1999,,Vouzela,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,57.9
2000,,Abrantes,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,58.9
2000,,Águeda,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,46.3
2000,,Aguiar da Beira,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,67.8
2000,,Alandroal,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,66.9
2000,,Albergaria-a-Velha,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,47.8
2000,,Albufeira,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,42.7
2000,,Alcácer do Sal,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,53.3
2000,,Alcanena,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,53.6
2000,,Alcobaça,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,50.3
2000,,Alcochete,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,47.2
2000,,Alcoutim,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,95.6
2000,,Alenquer,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,49.9
2000,,Alfândega da Fé,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,67.4
2000,,Alijó,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,60.3
2000,,Aljezur,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,70.6
2000,,Aljustrel,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,56.8
2000,,Almada,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,45.1
2000,,Almeida,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,69.4
2000,,Almeirim,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,50.6
2000,,Almodôvar,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,61.0
2000,,Alpiarça,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,56.8
2000,,Alter do Chão,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,81.9
2000,,Alvaiázere,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,73.9
2000,,Alvito,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,68.4
2000,,Amadora,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,40.7
2000,,Amarante,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,48.9
2000,,Amares,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,52.2
2000,,Anadia,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,51.6
2000,,Angra do Heroísmo,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,52.7
2000,,Ansião,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,58.5
2000,,Arcos de Valdevez,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,65.7
2000,,Arganil,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,67.3
2000,,Armamar,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,58.7
2000,,Arouca,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,53.0
2000,,Arraiolos,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,63.8
2000,,Arronches,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,74.9
2000,,Arruda dos Vinhos,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,48.5
2000,,Aveiro,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,44.8
2000,,Avis,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,70.7
2000,,Azambuja,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,48.6
2000,,Baião,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,56.0
2000,,Barcelos,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,45.5
2000,,Barrancos,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,65.2
2000,,Barreiro,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,40.6
2000,,Batalha,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,50.7
2000,,Beja,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,53.8
2000,,Belmonte,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,63.1
2000,,Benavente,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,46.7
2000,,Bombarral,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,57.5
2000,,Borba,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,56.2
2000,,Boticas,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,65.6
2000,,Braga,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,42.5
2000,,Bragança,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,51.1
2000,,Cabeceiras de Basto,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,61.0
2000,,Cadaval,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,59.5
2000,,Caldas da Rainha,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,51.6
2000,,Calheta [R.A.A.],Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,56.9
2000,,Calheta [R.A.M.],Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,64.1
2000,,Câmara de Lobos,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,54.6
2000,,Caminha,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,53.8
2000,,Campo Maior,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,56.5
2000,,Cantanhede,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,51.9
2000,,Carrazeda de Ansiães,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,66.8
2000,,Carregal do Sal,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,58.5
2000,,Cartaxo,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,48.7
2000,,Cascais,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,43.9
2000,,Castanheira de Pêra,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,63.1
2000,,Castelo Branco,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,55.3
2000,,Castelo de Paiva,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,48.2
2000,,Castelo de Vide,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,77.9
2000,,Castro Daire,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,65.0
2000,,Castro Marim,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,63.8
2000,,Castro Verde,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,56.2
2000,,Celorico da Beira,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,67.1
2000,,Celorico de Basto,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,59.8
2000,,Chamusca,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,55.5
2000,,Chaves,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,52.4
2000,,Cinfães,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,57.1
2000,,Coimbra,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,43.9
2000,,Condeixa-a-Nova,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,51.3
2000,,Constância,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,51.1
2000,,Coruche,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,58.5
2000,,Corvo,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,45.9
2000,,Covilhã,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,50.2
2000,,Crato,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,77.6
2000,,Cuba,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,65.7
2000,,Elvas,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,59.9
2000,,Entroncamento,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,44.9
2000,,Espinho,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,42.8
2000,,Esposende,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,47.9
2000,,Estarreja,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,50.4
2000,,Estremoz,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,64.8
2000,,Évora,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,50.3
2000,,Fafe,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,47.7
2000,,Faro,Município,Índice de dependência total, jovens e idosos por 100 15-64 anos,,43.9
